File	Avg_length	Median_length	Char_types	Types	Tokens	TTR	H
guj.txt	2.6735	3.0	378	2668	10000	0.2668	9.688576934345651
heb.txt	4.0031	4.0	27	4289	10000	0.4289	10.795469489438357
hin.txt	2.1333	2.0	376	1628	10000	0.1628	8.557764707072483
hrv.txt	4.4877	4.0	40	3088	10000	0.3088	9.674256487800557
hun.txt	5.4733	5.0	33	3123	10000	0.3123	9.313310298140955
ind.txt	5.7583	5.0	23	2009	10000	0.2009	8.958616965456399
isl.txt	4.6003	4.0	42	1997	10000	0.1997	8.965889326045767
ita.txt	4.3477	4.0	27	1662	10000	0.1662	8.671473155698807
jak.txt	5.2073	5.0	34	1644	10000	0.1644	8.429763159413572
jap.txt	1.283	1.0	617	896	10000	0.0896	7.188952248527388
jiv.txt	6.9687	7.0	29	3554	10000	0.3554	10.12897982860127
kab.txt	4.6438	5.0	34	2459	10000	0.2459	8.902693918314917
kan.txt	4.2702	4.0	343	3373	10000	0.3373	10.391943987855548
kbh.txt	7.318	6.0	43	2212	10000	0.2212	8.872425056490771
kek.txt	4.6876	4.0	36	1411	10000	0.1411	7.8203334640293765
kor.txt	2.7283	3.0	659	3444	10000	0.3444	10.284740450871535
lat.txt	5.3235	5.0	23	2920	10000	0.292	9.376246670418588
lav.txt	4.6282	4.0	43	2133	10000	0.2133	8.886823328319927
lit.txt	5.3945	5.0	33	2922	10000	0.2922	9.783569613340594
mal.txt	4.8424	4.0	372	4210	10000	0.421	10.524969458859768
mam.txt	4.8417	4.0	32	1613	10000	0.1613	8.518461193059007
mao.txt	3.3638	3.0	14	826	10000	0.0826	7.031794526116984
mar.txt	3.2938	3.0	391	3592	10000	0.3592	10.441534227428345
mya.txt	2.2772	2.0	381	1174	10000	0.1174	7.920484108258004
nep.txt	3.2612	3.0	379	2505	10000	0.2505	9.824585921042567
nhg.txt	6.7755	6.0	30	2088	10000	0.2088	8.51098924762436
nld.txt	4.3892	4.0	35	1669	10000	0.1669	8.45901055699768
nor.txt	4.1239	4.0	37	2223	10000	0.2223	8.875113660722612
ojb.txt	4.1473	4.0	117	3558	10000	0.3558	9.98786777475473
pck.txt	4.451	4.0	23	2048	10000	0.2048	8.757838386191345
pes.txt	3.7976	4.0	45	2561	10000	0.2561	9.053018836441836
plt.txt	5.6074	5.0	34	1842	10000	0.1842	8.321215750427298
pol.txt	5.186	5.0	33	2918	10000	0.2918	9.64538564533585
por.txt	4.1502	4.0	35	1596	10000	0.1596	8.307039179336922
pot.txt	6.6881	6.0	18	4001	10000	0.4001	9.892857061216565
ppk.txt	4.8294	5.0	23	2022	10000	0.2022	8.875786801186742
quc.txt	4.5179	4.0	31	1486	10000	0.1486	7.553122580625721
quw.txt	7.2419	7.0	33	2877	10000	0.2877	10.014180703409615
rom.txt	4.2921	4.0	25	1246	10000	0.1246	8.155650831166696
rum.txt	4.5636	4.0	25	2302	10000	0.2302	9.184758416797234
rus.txt	4.8686	5.0	32	3026	10000	0.3026	9.62939162725678
shi.txt	6.325	6.0	34	3903	10000	0.3903	10.407368163884692
slk.txt	4.3282	4.0	43	2284	10000	0.2284	9.192081251855178
slv.txt	4.2969	4.0	29	2337	10000	0.2337	9.188437326637123
sna.txt	6.9311	7.0	24	3142	10000	0.3142	10.010765787981647
som.txt	5.5474	5.0	23	2370	10000	0.237	9.026286126186715
spa.txt	4.239	4.0	30	1839	10000	0.1839	8.485375786047788
srp.txt	4.3857	4.0	26	2311	10000	0.2311	9.195283578154474
ssw.txt	5.3573	5.0	24	2355	10000	0.2355	9.11630395604988
swe.txt	4.5182	4.0	27	1478	10000	0.1478	8.42520243579876
syr.txt	3.9366	4.0	22	2520	10000	0.252	9.413710117452442
tel.txt	4.1537	4.0	356	3561	10000	0.3561	10.504036279340635
tgl.txt	4.5236	4.0	25	1357	10000	0.1357	7.472484898296617
tha.txt	3.1312	3.0	373	1196	10000	0.1196	7.998334956829991
tmh.txt	4.5937	4.0	35	2400	10000	0.24	9.227758496104808
tur.txt	6.2027	6.0	39	3670	10000	0.367	10.704688144566951
ukr.txt	4.5612	4.0	33	2948	10000	0.2948	9.596661755395251
usp.txt	5.3829	5.0	34	1359	10000	0.1359	8.051653873686652
vie.txt	3.5681	3.0	88	1082	10000	0.1082	8.37489661336327
wal.txt	7.1356	7.0	26	3180	10000	0.318	10.057882642108313
wol.txt	3.6862	3.0	31	1464	10000	0.1464	8.621972804970184
xho.txt	7.3963	7.0	27	3727	10000	0.3727	10.47853657556214
zul.txt	7.6389	7.0	26	4164	10000	0.4164	10.630418624099747
