File	Avg_length	Median_length	Char_types	Types	Tokens	TTR	H
UD_Dutch-Alpino.txt	5.2904	4.0	36	3510	10000	0.351	9.538361130351557
UD_English-GUM.txt	4.8332	4.0	64	2931	10000	0.2931	9.527158241869428
UD_Erzya-JR.txt	6.1942	6.0	32	4500	10000	0.45	11.124496098903869
UD_Estonian-EDT.txt	6.4668	6.0	42	5449	10000	0.5449	11.399354858413119
UD_Faroese-FarPaHC.txt	4.2945	4.0	30	1904	10000	0.1904	8.566448955337515
UD_Finnish-TDT.txt	7.9632	8.0	37	4568	10000	0.4568	11.008480254276648
UD_French-FTB.txt	3.5485	3.0	47	1215	10000	0.1215	7.00261427141643
UD_Frisian_Dutch-Fame.txt	4.214266559399303	3	33	1263	3729	0.33869670152855996	8.598582630282495
UD_Galician-CTG.txt	5.3503	5.0	47	3526	10000	0.3526	9.718025553146127
UD_German-HDT.txt	6.157	5.0	40	3607	10000	0.3607	10.051621970320575
UD_Gothic-PROIEL.txt	5.1713	5.0	26	2717	10000	0.2717	9.307253325989448
UD_Greek-GDT.txt	5.595	5.0	66	3518	10000	0.3518	9.805600043349148
UD_Guajajara-TuDeT.txt	4.198019801980198	4	20	150	505	0.297029702970297	6.372974656745013
UD_Hebrew-HTB.txt	4.6992	5.0	37	5034	10000	0.5034	11.36785711487496
UD_Hindi-HDTB.txt	2.4468	2.0	460	2417	10000	0.2417	9.261174130696496
UD_Hungarian-Szeged.txt	6.1363	6.0	46	4816	10000	0.4816	10.548490238115644
UD_Icelandic-IcePaHC.txt	4.2948	4.0	43	2515	10000	0.2515	9.167713087620923
UD_Indonesian-GSD.txt	5.957	6.0	76	3990	10000	0.399	10.536633062015234
UD_Irish-IDT.txt	5.2322	4.0	39	2759	10000	0.2759	9.345450091893426
UD_Italian-ISDT.txt	5.4504	5.0	42	3350	10000	0.335	9.828833466023314
UD_Japanese-GSD.txt	1.784	2.0	1412	3438	10000	0.3438	9.548395652274543
UD_Kaapor-TuDeT.txt	4.405982905982906	4.0	34	150	234	0.6410256410256411	6.77342848607133
UD_Kangri-KDTB.txt	2.351179673321234	2.0	377	1044	2204	0.47368421052631576	8.989900434021518
UD_Karelian-KKPP.txt	6.820398212108898	6	40	1395	2461	0.5668427468508737	9.7373122993463
UD_Kazakh-KTB.txt	6.1721419185282524	6	55	4359	8371	0.5207263170469478	11.3174209924542
UD_Khunsari-AHA.txt	2.9375	3.0	52	57	64	0.890625	5.757659765557392
UD_Kiche-IU.txt	4.5605864037363775	4.0	35	2229	7708	0.28918007265179035	8.89600599595863
UD_Komi_Zyrian-Lattice.txt	5.626907505450015	5.0	50	3444	6422	0.5362815322329493	10.814645411624198
UD_Korean-Kaist.txt	3.1698	3.0	812	5799	10000	0.5799	11.740960954244787
UD_Kurmanji-MG.txt	4.175292153589315	4	56	2728	8985	0.30361713967723986	9.419845741619085
UD_Latin-ITTB.txt	5.9689	6.0	32	2582	10000	0.2582	9.533378534150062
UD_Latvian-LVTB.txt	6.3308	6.0	47	4749	10000	0.4749	11.116231908498703
UD_Lithuanian-ALKSNIS.txt	6.3759	6.0	44	4456	10000	0.4456	10.897349856693914
UD_Livvi-KKPP.txt	7.027989821882952	6	37	737	1179	0.6251060220525869	9.04129029849284
UD_Low_Saxon-LSDC.txt	4.16405433646813	3	28	512	957	0.5350052246603971	8.181215185843296
UD_Makurap-TuDeT.txt	4.256944444444445	4.0	21	77	144	0.5347222222222222	5.952227589509455
UD_Maltese-MUDT.txt	5.5889	5.0	42	3908	10000	0.3908	10.24762502482888
UD_Manx-Cadhan.txt	4.0518	4.0	34	2072	10000	0.2072	8.435525439790608
UD_Marathi-UFAL.txt	2.9101164483260553	3.0	302	1169	2748	0.4254002911208151	9.313650935695815
UD_Mbya_Guarani-Dooley.txt	3.87	3.0	29	108	200	0.54	6.129935268746867
UD_Moksha-JR.txt	6.085978835978836	6.0	34	1479	2268	0.6521164021164021	9.997003005047967
UD_Munduruku-TuDeT.txt	4.47907949790795	4.0	27	224	478	0.4686192468619247	7.194272466317661
UD_Naija-NSC.txt	3.5039	3.0	26	1127	10000	0.1127	8.041229080268664
UD_Nayini-AHA.txt	2.970149253731343	3	42	55	67	0.8208955223880597	5.655495533676772
UD_North_Sami-Giella.txt	6.3964	6.0	45	4285	10000	0.4285	10.572700557202953
UD_Norwegian-Bokmaal.txt	4.4621	4.0	40	2691	10000	0.2691	9.308842537150543
UD_Old_Church_Slavonic-PROIEL.txt	4.4359	4.0	91	3216	10000	0.3216	9.630925786687207
UD_Old_East_Slavic-TOROT.txt	4.3882	4.0	68	3533	10000	0.3533	9.864078371322616
UD_Old_French-SRCMF.txt	3.6916	3.0	30	2089	10000	0.2089	8.738723146854117
UD_Persian-PerDT.txt	3.8624	4.0	69	3078	10000	0.3078	9.540574354348772
UD_Polish-PDB.txt	5.7378	6.0	45	5234	10000	0.5234	10.894046070208049
UD_Portuguese-GSD.txt	4.859	4.0	55	3820	10000	0.382	9.888058644747161
UD_Romanian-Nonstandard.txt	4.7275	4.0	38	2022	10000	0.2022	8.812105227111601
UD_Russian-SynTagRus.txt	5.987	6.0	63	4826	10000	0.4826	10.864720383597467
UD_Sanskrit-Vedic.txt	5.56	5.0	37	3501	10000	0.3501	10.321678468840087
UD_Scottish_Gaelic-ARCOSG.txt	4.2223	4.0	41	1985	10000	0.1985	8.564999893139753
UD_Serbian-SET.txt	5.4614	5.0	38	3887	10000	0.3887	10.250196730853498
UD_Skolt_Sami-Giellagas.txt	5.271327014218009	5.0	41	607	1688	0.35959715639810425	8.309671223643184
UD_Slovak-SNK.txt	5.8331	6.0	66	5318	10000	0.5318	11.106310616429557
UD_Slovenian-SSJ.txt	5.1498	5.0	42	4615	10000	0.4615	10.445084283971216
UD_Soi-AHA.txt	2.765957446808511	3	40	38	47	0.8085106382978723	5.112995500567779
UD_South_Levantine_Arabic-MADAR.txt	4.151785714285714	4.0	36	361	560	0.6446428571428572	8.028911513833522
UD_Spanish-AnCora.txt	4.9566	4.0	47	3055	10000	0.3055	9.141312737006658
UD_Swedish-Talbanken.txt	5.5215	5.0	38	2926	10000	0.2926	9.564723427702285
UD_Swiss_German-UZH.txt	4.629453681710213	4	41	751	1263	0.5946159936658749	8.903825133868592
UD_Tagalog-Ugnayan.txt	4.812865497076023	4	25	344	855	0.4023391812865497	7.285587066458809
UD_Tamil-TTB.txt	4.712846677132392	4.0	230	3706	7644	0.48482469911041337	11.166292591615605
UD_Telugu-MTG.txt	3.236	3.0	366	2038	5000	0.4076	9.837585073618976
UD_Thai-PUD.txt	3.0146	3.0	480	2386	10000	0.2386	9.574576884016425
UD_Tupinamba-TuDeT.txt	6.463592233009709	6.0	41	690	1236	0.558252427184466	8.776884088480799
UD_Turkish-Kenet.txt	6.168	6.0	36	5872	10000	0.5872	11.575447934613884
UD_Upper_Sorbian-UFAL.txt	5.896096695497893	6.0	108	4278	9018	0.4743845642049235	10.670098945835743
UD_Urdu-UDTB.txt	3.7049	3.0	77	2359	10000	0.2359	9.330586927970096
UD_Uyghur-UDT.txt	6.4994	6.0	46	4886	10000	0.4886	11.318268542401238
UD_Vietnamese-VTB.txt	3.3144	3.0	101	1730	10000	0.173	9.50982458521983
UD_Warlpiri-UFAL.txt	8.088	8.0	15	105	250	0.42	6.246089234963095
UD_Welsh-CCG.txt	4.526	4.0	44	2971	10000	0.2971	9.617865084464892
UD_Western_Armenian-ArmTDP.txt	5.7176	5.0	65	4281	10000	0.4281	10.579449839902423
UD_Wolof-WTB.txt	3.8035	3.0	45	2212	10000	0.2212	9.185629011282938
UD_Yoruba-YTB.txt	3.2924126172208013	3.0	54	1353	7038	0.19224211423699913	8.435240446580403
UD_Yupik-SLI.txt	9.732162458836443	9	21	734	911	0.8057080131723381	9.357658173679244
